2019-08-13 22:12:11,641 [   9384]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 2219 ms 
2019-08-13 22:12:12,623 [  10366]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 981 ms 
2019-08-13 22:12:12,814 [  10557]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 191 ms 
2019-08-13 22:12:12,818 [  10561]   INFO - .openapi.application.Preloader - com.intellij.ide.actions.GotoClassPresentationUpdater took 3 ms 
2019-08-13 22:12:34,306 [  32049]   INFO - CompilerWorkspaceConfiguration - Available processors: 12 
2019-08-13 22:12:34,314 [  32057]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2019-08-13 22:12:34,314 [  32057]   INFO - pl.projectlevelman.NewMappings - VCS Root: [Git] - [/Users/agustin.mendez/dev/nu/jirafales] 
2019-08-13 22:12:34,637 [  32380]   INFO - ellij.project.impl.ProjectImpl - 163 project components initialized in 910 ms 
2019-08-13 22:12:34,924 [  32667]   INFO - le.impl.ModuleManagerComponent - 1 module(s) loaded in 276 ms 
2019-08-13 22:12:34,986 [  32729]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2019-08-13 22:12:35,098 [  32841]   WARN - j.ui.mac.MacMainFrameDecorator - no url bundle present. 
To use platform protocol handler to open external links specify required protocols in the mac app layout section of the build file
Example: args.urlSchemes = ["your-protocol"] will handle following links: your-protocol://open?file=file&line=line 
2019-08-13 22:12:35,649 [  33392]   INFO - ellij.project.impl.ProjectImpl - 20 project components initialized in 11 ms 
2019-08-13 22:12:36,019 [  33762]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@7a727388 
